ONTOLOGY	TERM	N	DE	P.DE	FDR
BP	regulation of cellular component biogenesis	951	23	0.0383486893506569	0.74338461871248
BP	negative regulation of molecular function	1160	37	7.73075265239478e-05	0.0232085332259262
BP	positive regulation of molecular function	1532	37	0.0105188891118362	0.517672155853932
BP	cellular metabolic process	10549	189	0.0397130004251379	0.762421625196631
BP	primary metabolic process	10376	196	0.00292234819248552	0.24423551780128
BP	cellular polysaccharide catabolic process	17	2	0.0304697628520506	0.678840265355564
BP	cellular macromolecule metabolic process	5620	107	0.0351888071771195	0.705022565569039
BP	cellular protein metabolic process	4752	93	0.0269446159925601	0.678840265355564
BP	small molecule metabolic process	1744	40	0.0174515478785606	0.546192752259587
CC	cell body	545	16	0.0172592973400064	0.543156038771843
CC	dendritic branch	3	1	0.047942952437215	0.776893751993962
CC	microspike	3	1	0.047942952437215	0.776893751993962
BP	biological process involved in symbiotic interaction	283	9	0.0425442789102524	0.776893751993962
BP	single-species biofilm formation in or on host organism	2	1	0.032222300463713	0.678840265355564
BP	entry into host	151	6	0.0371119300644573	0.731845977831165
BP	biological process involved in interspecies interaction between organisms	1525	42	0.000592599538213296	0.0919778983937044
CC	DNA packaging complex	181	7	0.0288597261177871	0.678840265355564
MF	protein-containing complex binding	1267	29	0.040410311161954	0.770260367143812
BP	transcytosis	21	2	0.045097625054646	0.776893751993962
BP	innate immune response	780	25	0.00105748577707322	0.124800329748391
BP	apical protein localization	15	2	0.0240301445249198	0.653482452301036
CC	apical part of cell	422	16	0.00160516635371339	0.163497658599664
CC	basal part of cell	268	9	0.0317979244200053	0.678840265355564
CC	synapse	1302	30	0.0348628966374512	0.703299601839157
CC	postsynaptic membrane	270	9	0.0331083577716537	0.689863279377215
BP	cell-cell junction organization	205	8	0.0192765851002549	0.576428002159128
BP	leukocyte activation	876	24	0.00927110552201619	0.492881050388679
MF	interleukin-23 receptor binding	2	1	0.032222300463713	0.678840265355564
BP	basophil activation	3	1	0.047942952437215	0.776893751993962
BP	regulation of B cell differentiation	31	3	0.0136501641778475	0.517672155853932
BP	negative regulation of B cell differentiation	6	2	0.00378044525758908	0.286560262449011
BP	regulation of T cell differentiation	151	6	0.0371119300644573	0.731845977831165
BP	positive regulation of T cell differentiation	94	5	0.0186494767089926	0.564332175851957
BP	positive regulation of regulatory T cell differentiation	20	2	0.0412360573253742	0.775632220886841
BP	regulation of cell differentiation	1549	43	0.000432906994866579	0.074827318142999
BP	negative regulation of cell differentiation	675	24	0.000313359390995426	0.0600052702969601
BP	positive regulation of cell differentiation	863	21	0.0439643857138377	0.776893751993962
BP	regulation of lymphocyte differentiation	180	8	0.00941865962348634	0.492881050388679
BP	positive regulation of lymphocyte differentiation	106	5	0.0294808566440214	0.678840265355564
BP	regulation of myeloid cell differentiation	205	9	0.00655056355342905	0.416874186588208
BP	negative regulation of myeloid cell differentiation	89	5	0.0150486176965525	0.517672155853932
BP	positive regulation of myeloid cell differentiation	98	5	0.0219073934162248	0.627150675262967
BP	regulation of osteoclast differentiation	64	5	0.00383333574901396	0.289607246521531
BP	positive regulation of osteoclast differentiation	24	3	0.00668153216589648	0.416874186588208
BP	positive regulation of mitotic nuclear division	44	3	0.0344889588854213	0.698225453353835
BP	negative regulation of proteolysis	346	16	0.000190457921448526	0.045265499330933
BP	negative regulation of transcription, DNA-templated	1253	30	0.0224035997126643	0.636430929303758
BP	negative regulation of cytolysis	3	1	0.047942952437215	0.776893751993962
BP	positive regulation of cytolysis	1	1	0.0162427340561485	0.517672155853932
BP	negative regulation of growth	245	9	0.0192340782151096	0.575911717265014
BP	negative regulation of nucleobase-containing compound metabolic process	1494	35	0.0191915459257346	0.575393313852249
BP	positive regulation of phosphate metabolic process	880	23	0.0177713976159691	0.550165818189892
BP	negative regulation of complement activation, alternative pathway	3	1	0.047942952437215	0.776893751993962
BP	positive regulation of translational initiation by iron	1	1	0.0162427340561485	0.517672155853932
BP	regulation of activated T cell proliferation	45	3	0.0365208740751243	0.722688866346952
BP	cAMP metabolic process	22	2	0.0490866901637231	0.783398227259075
BP	aflatoxin catabolic process	2	1	0.032222300463713	0.678840265355564
BP	disaccharide catabolic process	2	1	0.032222300463713	0.678840265355564
BP	regulation of receptor signaling pathway via JAK-STAT	105	5	0.0284549544722587	0.678840265355564
BP	phosphatidylinositol metabolic process	161	6	0.0481145025649433	0.778015939420089
BP	response to pyrethroid	3	1	0.047942952437215	0.776893751993962
BP	response to mercury ion	11	2	0.0131365432415751	0.517672155853932
BP	borate transport	1	1	0.0162427340561485	0.517672155853932
MF	active borate transmembrane transporter activity	1	1	0.0162427340561485	0.517672155853932
BP	muscle cell cellular homeostasis	21	2	0.045097625054646	0.776893751993962
MF	metal ion binding	4172	82	0.034552671100559	0.698895162970173
MF	metal ion transmembrane transporter activity	427	13	0.0232178859208283	0.649986852968858
BP	hormone secretion	280	9	0.0402226136464157	0.767463349858054
BP	negative regulation of follicle-stimulating hormone secretion	3	1	0.047942952437215	0.776893751993962
MF	transition metal ion binding	1077	26	0.0294573751253332	0.678840265355564
MF	1-phosphatidylinositol-3-kinase regulator activity	15	2	0.0240301445249198	0.653482452301036
BP	carboxylic acid transport	279	10	0.0163819067339056	0.520570451310294
MF	carboxylic acid transmembrane transporter activity	164	7	0.0179765496614086	0.555010767354125
BP	habituation	2	1	0.032222300463713	0.678840265355564
MF	oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond	1	1	0.0162427340561485	0.517672155853932
MF	betaine-homocysteine S-methyltransferase activity	1	1	0.0162427340561485	0.517672155853932
MF	acetylgalactosaminyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity	1	1	0.0162427340561485	0.517672155853932
MF	globoside alpha-N-acetylgalactosaminyltransferase activity	1	1	0.0162427340561485	0.517672155853932
MF	biotinidase activity	2	1	0.032222300463713	0.678840265355564
MF	flavonol 3-sulfotransferase activity	3	1	0.047942952437215	0.776893751993962
MF	glycine N-benzoyltransferase activity	1	1	0.0162427340561485	0.517672155853932
MF	disaccharide binding	3	1	0.047942952437215	0.776893751993962
BP	regulation of eye pigmentation	3	1	0.047942952437215	0.776893751993962
BP	positive regulation of eye pigmentation	1	1	0.0162427340561485	0.517672155853932
CC	activin complex	1	1	0.0162427340561485	0.517672155853932
BP	Golgi vesicle prefusion complex stabilization	2	1	0.032222300463713	0.678840265355564
BP	male gamete generation	578	16	0.0278500120972198	0.678840265355564
CC	methionine adenosyltransferase complex	3	1	0.047942952437215	0.776893751993962
MF	calcium-dependent protein binding	84	4	0.0480361311782248	0.777299552455587
BP	mesodermal cell differentiation	33	3	0.0161794434801121	0.517672155853932
BP	cell development	2094	48	0.00968104371251324	0.500574082339106
MF	beta-tubulin binding	41	3	0.0287575875082783	0.678840265355564
BP	rhythmic process	297	13	0.00122924597165724	0.137482725928096
BP	animal organ development	3452	79	0.000890785967281171	0.111580354150003
BP	positive regulation of biological process	6118	126	0.00140495659891521	0.151921752421087
BP	negative regulation of biological process	5710	134	1.36754164504979e-06	0.000843292707390703
BP	positive regulation of cellular process	5583	118	0.00081680199075494	0.108012521898731
BP	negative regulation of cellular process	4934	119	1.9144065643174e-06	0.00106501344779758
BP	hematopoietic or lymphoid organ development	896	25	0.00643132382998001	0.416874186588208
BP	digestive tract development	129	6	0.0189678945130873	0.570695124091935
BP	embryonic digestive tract development	33	3	0.0161794434801121	0.517672155853932
BP	embryonic organ development	449	15	0.00706730278185999	0.42313310839523
BP	regulation of response to stimulus	3863	88	0.000488948174405966	0.0822399935159443
BP	positive regulation of response to stimulus	2099	45	0.0338247900808281	0.694028833315555
BP	negative regulation of response to stimulus	1645	43	0.00143064472210762	0.152621624013627
BP	developmental growth	639	22	0.000842664310044449	0.108012521898731
BP	multicellular organismal reproductive process	856	23	0.0132632064263279	0.517672155853932
BP	regulation of developmental growth	329	12	0.00793640817159668	0.449322801099627
BP	negative regulation of developmental growth	111	5	0.0349586457388111	0.703986285239819
BP	anatomical structure formation involved in morphogenesis	1204	30	0.013752078892821	0.517672155853932
BP	neuron development	1096	27	0.0214537516692666	0.62039137906969
BP	cell morphogenesis involved in neuron differentiation	555	16	0.0200698680762573	0.595466983131193
BP	generation of neurons	1423	35	0.00979466149537465	0.503322064591144
BP	tissue morphogenesis	620	16	0.0475375173815148	0.776893751993962
BP	system development	4321	97	0.000386566931004688	0.0673275656320836
BP	neuron projection morphogenesis	620	16	0.0475375173815148	0.776893751993962
BP	anatomical structure development	5751	135	1.19524879034124e-06	0.000795004783653504
BP	cell projection morphogenesis	639	17	0.0330506192359549	0.689289696972164
BP	cellular developmental process	4172	108	2.35291612456272e-07	0.000214736537192092
BP	cell motility	1739	46	0.000762863094162291	0.106066765031071
BP	chemical homeostasis	1178	30	0.0104043232033585	0.517672155853932
MF	L-pipecolate oxidase activity	1	1	0.0162427340561485	0.517672155853932
MF	N-acylglucosamine 2-epimerase activity	1	1	0.0162427340561485	0.517672155853932
MF	sugar-terminal-phosphatase activity	3	1	0.047942952437215	0.776893751993962
BP	3'-phosphoadenosine 5'-phosphosulfate metabolic process	21	2	0.045097625054646	0.776893751993962
BP	regulation of homocysteine metabolic process	1	1	0.0162427340561485	0.517672155853932
BP	regulation of lymphocyte proliferation	229	8	0.0341728748363366	0.697395628144772
BP	epithelial cell proliferation	443	13	0.0300454364161213	0.678840265355564
BP	regulation of epithelial cell proliferation	382	11	0.0488091300588302	0.783398227259075
BP	positive regulation of epithelial cell proliferation	211	8	0.022454720287935	0.636430929303758
BP	regulation of inflammatory response	392	14	0.00518710735684953	0.362483804450809
BP	positive regulation of inflammatory response	144	7	0.00931673972280723	0.492881050388679
BP	regulation of neurogenesis	361	11	0.0348355663907114	0.703299601839157
BP	negative regulation of neurogenesis	140	10	0.000100559081964232	0.0283253828900729
BP	regulation of axonogenesis	154	7	0.013139539236622	0.517672155853932
BP	negative regulation of axonogenesis	64	6	0.000598941169444263	0.0923340656894616
BP	regulation of immune response	810	21	0.0246960118670025	0.668568570674842
BP	positive regulation of immune response	513	14	0.0419530826681109	0.776893751993962
MF	RAGE receptor binding	10	2	0.010863876433034	0.517672155853932
BP	regulation of biological process	11762	248	4.21193167801318e-09	6.40662887770325e-06
BP	regulation of catalytic activity	2325	61	0.000123520144810496	0.0332142519970819
BP	regulation of developmental process	2436	70	1.65083691847887e-06	0.000965781926461893
BP	regulation of cellular process	10963	233	1.4950078458935e-08	1.93523394324952e-05
BP	activated T cell proliferation	48	3	0.0429760089146284	0.776893751993962
BP	ion homeostasis	761	21	0.0133841169349026	0.517672155853932
BP	defense response to Gram-negative bacterium	85	8	7.30028551406939e-05	0.022208441905201
BP	defense response to Gram-positive bacterium	96	7	0.000975859848199085	0.117805387812224
BP	regulation of B cell activation	127	6	0.0177022394912358	0.550099942062161
BP	regulation of cell activation	602	18	0.0101003304953069	0.515546175796249
BP	positive regulation of cell activation	357	12	0.0144322407176368	0.517672155853932
BP	positive regulation of T cell activation	220	8	0.027889012348866	0.678840265355564
BP	regulation of body fluid levels	379	11	0.0466112700625156	0.776893751993962
BP	determination of affect	1	1	0.0162427340561485	0.517672155853932
BP	response to stimulus	8581	196	2.65294479842347e-09	4.32354203720214e-06
BP	leukocyte migration	380	14	0.00396079505078468	0.297268091706261
BP	neuromuscular process	150	6	0.0361098108476505	0.716712764069202
BP	regulation of chemotaxis	224	9	0.0113320182772856	0.517672155853932
BP	detection of temperature stimulus involved in sensory perception	19	2	0.0375072598331687	0.733303890620032
BP	regulation of transport	1736	48	0.000216895414348023	0.0493338819420948
BP	positive regulation of transport	887	25	0.0056855235053878	0.382657534805098
BP	negative regulation of developmental process	929	32	5.8648669606557e-05	0.0188468738837071
BP	positive regulation of developmental process	1302	33	0.00790084623911011	0.449322801099627
BP	regulation of cellular component organization	2276	57	0.000673008331705651	0.100361817622197
BP	negative regulation of cellular component organization	696	29	4.10630275317273e-06	0.00199339156630615
MF	metal ion:proton antiporter activity	15	2	0.0240301445249198	0.653482452301036
BP	xylulose 5-phosphate metabolic process	2	1	0.032222300463713	0.678840265355564
BP	regulation of nitrogen compound metabolic process	5584	110	0.0128931993802564	0.517672155853932
BP	negative regulation of nitrogen compound metabolic process	2421	57	0.00276864593659119	0.236311454328378
BP	regulation of phosphorus metabolic process	1389	35	0.00688292716781792	0.416874186588208
BP	localization	6104	149	1.52674487107694e-08	1.93523394324952e-05
BP	protein insertion into membrane	59	4	0.0154698545950028	0.517672155853932
BP	cytoplasmic sequestering of protein	22	2	0.0490866901637231	0.783398227259075
BP	establishment of localization	4521	115	2.02327128365143e-07	0.000192345656699129
BP	regulation of multicellular organismal process	2751	77	1.22160655826278e-06	0.000795004783653504
BP	negative regulation of multicellular organismal process	1118	41	1.10333270112386e-06	0.000786676215901309
BP	negative regulation of protein metabolic process	1119	26	0.0435456157891963	0.776893751993962
BP	regulation of lymphocyte activation	455	13	0.0360494619878352	0.716712764069202
BP	positive regulation of lymphocyte activation	294	10	0.022616490180635	0.63942731098063
BP	negative regulation of RNA metabolic process	1366	33	0.0152166995165602	0.517672155853932
BP	regulation of cellular component movement	1116	28	0.015644510658882	0.517672155853932
BP	positive regulation of cellular component movement	591	17	0.0172092639860613	0.542329512577314
BP	regulation of hydrolase activity	1000	34	4.44456315735837e-05	0.0151353959698938
BP	regulation of ligase activity	12	2	0.0155960587680964	0.517672155853932
BP	regulation of cyclic-nucleotide phosphodiesterase activity	10	2	0.010863876433034	0.517672155853932
BP	negative regulation of cyclic-nucleotide phosphodiesterase activity	6	2	0.00378044525758908	0.286560262449011
BP	positive regulation of hydrolase activity	572	19	0.00277574814866783	0.236311454328378
BP	negative regulation of hydrolase activity	367	15	0.00106773293118318	0.124800329748391
BP	negative regulation of ligase activity	2	1	0.032222300463713	0.678840265355564
BP	regulation of cytoskeleton organization	523	15	0.024853003069036	0.671060494701924
BP	response to cAMP	88	5	0.0143891305348459	0.517672155853932
BP	protein maturation	311	13	0.00185038238279728	0.178967963210425
BP	cellular localization	2769	57	0.0360187477365624	0.716712764069202
BP	localization within membrane	640	19	0.0089714531598411	0.483512990489491
BP	membrane disruption in another organism	11	2	0.0131365432415751	0.517672155853932
BP	localization of cell	1739	46	0.000762863094162291	0.106066765031071
BP	response to other organism	1367	41	0.000120862613406321	0.0332142519970819
BP	cellular response to stimulus	7245	159	5.03386375594514e-06	0.00234393133582947
BP	regulation of hair follicle development	19	2	0.0375072598331687	0.733303890620032
BP	killing by host of symbiont cells	30	3	0.0124767204676702	0.517672155853932
BP	regulation of mitochondrial membrane potential	71	4	0.0284231830923413	0.678840265355564
BP	sulfation	24	3	0.00668153216589648	0.416874186588208
BP	negative regulation of nervous system development	145	10	0.000134525172931879	0.035279613167974
BP	phytoalexin metabolic process	2	1	0.032222300463713	0.678840265355564
BP	modulation by symbiont of entry into host	50	3	0.0475745200394809	0.776893751993962
BP	regulation of peptidase activity	452	19	0.000169932310982504	0.0421432131236609
BP	regulation of endopeptidase activity	422	19	6.97290496977362e-05	0.0214991621338317
MF	arachidonic acid omega-hydroxylase activity	2	1	0.032222300463713	0.678840265355564
MF	tocopherol omega-hydroxylase activity	1	1	0.0162427340561485	0.517672155853932
MF	alpha-tocopherol omega-hydroxylase activity	1	1	0.0162427340561485	0.517672155853932
MF	tocotrienol omega-hydroxylase activity	1	1	0.0162427340561485	0.517672155853932
BP	metal ion homeostasis	660	17	0.042636742686918	0.776893751993962
BP	monovalent inorganic cation homeostasis	157	6	0.0434975563650833	0.776893751993962
BP	cation homeostasis	737	20	0.0182769276460968	0.55749516199645
BP	transmembrane transport	1488	44	9.31148339494243e-05	0.0266698014052358
BP	digestive system development	141	6	0.0278701173452567	0.678840265355564
BP	negative regulation of protein glycosylation	3	1	0.047942952437215	0.776893751993962
MF	molecular transducer activity	1446	33	0.0311848050568018	0.678840265355564
CC	cytoplasmic vesicle lumen	323	15	0.000286691679804122	0.0573175120678474
BP	regulation of glial cell proliferation	30	4	0.0013449228861262	0.148960002766288
BP	negative regulation of glial cell proliferation	13	3	0.00107756245443693	0.124800329748391
BP	regulation of macromolecule metabolic process	6510	128	0.00705511163314588	0.42313310839523
BP	positive regulation of respiratory burst involved in inflammatory response	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of ovulation	3	1	0.047942952437215	0.776893751993962
BP	regulation of cell development	498	15	0.016889875483114	0.534479055510027
BP	cilium-dependent cell motility	150	7	0.0114957689815208	0.517672155853932
BP	cilium movement involved in cell motility	137	7	0.00717553841980355	0.425239180743475
BP	regulation of cilium movement involved in cell motility	29	3	0.0113635407095158	0.517672155853932
BP	regulation of membrane repolarization	38	4	0.00327142858986313	0.262820122205342
BP	regulation of ventricular cardiac muscle cell membrane repolarization	24	3	0.00668153216589648	0.416874186588208
BP	regulation of atrial cardiac muscle cell membrane repolarization	8	2	0.00690648854007463	0.416874186588208
BP	SMAD protein signal transduction	83	4	0.0463175284139684	0.776893751993962
BP	regulation of strand invasion	1	1	0.0162427340561485	0.517672155853932
BP	positive regulation of vitamin D biosynthetic process	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of calcidiol 1-monooxygenase activity	3	1	0.047942952437215	0.776893751993962
BP	developmental growth involved in morphogenesis	234	8	0.0380492157663641	0.739464145592302
MF	nucleoside-triphosphatase regulator activity	482	14	0.0269356117784937	0.678840265355564
BP	branch elongation of an epithelium	18	2	0.0339166439843462	0.694028833315555
BP	regulation of microtubule-based movement	54	5	0.00181399060653367	0.176871836233642
BP	ureteric bud elongation	9	2	0.00878486503517072	0.474965593939467
BP	branch elongation involved in ureteric bud branching	5	2	0.00254763627947669	0.221858279971527
BP	spongiotrophoblast layer development	2	1	0.032222300463713	0.678840265355564
BP	cell fate commitment involved in formation of primary germ layer	32	3	0.0148842898903114	0.517672155853932
BP	random inactivation of X chromosome	2	1	0.032222300463713	0.678840265355564
BP	cardiac cell fate determination	3	1	0.047942952437215	0.776893751993962
BP	cell migration involved in heart formation	2	1	0.032222300463713	0.678840265355564
BP	cardioblast migration to the midline involved in heart field formation	1	1	0.0162427340561485	0.517672155853932
BP	hepaticobiliary system development	137	7	0.00717553841980355	0.425239180743475
BP	hepatoblast differentiation	1	1	0.0162427340561485	0.517672155853932
BP	regulation of cartilage development	68	4	0.0247314110119901	0.668568570674842
BP	negative regulation of cartilage development	29	3	0.0113635407095158	0.517672155853932
BP	negative regulation of wound healing	76	4	0.0352675614279178	0.705022565569039
BP	negative regulation of branching involved in lung morphogenesis	1	1	0.0162427340561485	0.517672155853932
MF	peptidase regulator activity	226	13	9.05167365321678e-05	0.0264773059066403
MF	endopeptidase regulator activity	190	11	0.000293923076434876	0.0573175120678474
BP	regulation of hair follicle placode formation	1	1	0.0162427340561485	0.517672155853932
BP	negative regulation of hair follicle placode formation	1	1	0.0162427340561485	0.517672155853932
BP	mesonephros morphogenesis	1	1	0.0162427340561485	0.517672155853932
BP	mesonephric nephron development	1	1	0.0162427340561485	0.517672155853932
BP	negative regulation of mesonephros development	1	1	0.0162427340561485	0.517672155853932
BP	mesonephric nephron morphogenesis	1	1	0.0162427340561485	0.517672155853932
BP	mesenchymal stem cell maintenance involved in mesonephric nephron morphogenesis	1	1	0.0162427340561485	0.517672155853932
BP	regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis	1	1	0.0162427340561485	0.517672155853932
BP	negative regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis	1	1	0.0162427340561485	0.517672155853932
BP	cardiac conduction	97	5	0.021060659889393	0.614475723831702
BP	regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance	2	1	0.032222300463713	0.678840265355564
BP	Langerhans cell differentiation	2	1	0.032222300463713	0.678840265355564
BP	axon development	478	13	0.0498691486033875	0.793455017109406
CC	inflammasome complex	17	2	0.0304697628520506	0.678840265355564
MF	forked DNA-dependent helicase activity	2	1	0.032222300463713	0.678840265355564
MF	neutral sphingomyelin phosphodiesterase activity	1	1	0.0162427340561485	0.517672155853932
BP	secretory granule maturation	3	1	0.047942952437215	0.776893751993962
CC	chromatin lock complex	3	1	0.047942952437215	0.776893751993962
BP	antimicrobial humoral immune response mediated by antimicrobial peptide	73	7	0.000183361554857229	0.0442168911552671
MF	telomeric G-quadruplex DNA binding	2	1	0.032222300463713	0.678840265355564
BP	regulation of anterograde axonal transport of mitochondrion	1	1	0.0162427340561485	0.517672155853932
BP	positive regulation of anterograde axonal transport of mitochondrion	1	1	0.0162427340561485	0.517672155853932
CC	collagen-containing extracellular matrix	429	15	0.0047112173050584	0.344796645938318
BP	sensory perception of cold stimulus	1	1	0.0162427340561485	0.517672155853932
BP	zinc ion import into organelle	2	1	0.032222300463713	0.678840265355564
BP	radial spoke assembly	2	1	0.032222300463713	0.678840265355564
BP	regulation of pattern recognition receptor signaling pathway	104	5	0.0274519800544488	0.678840265355564
BP	protein-DNA complex assembly	186	8	0.0113303070376737	0.517672155853932
BP	biological regulation	12476	265	1.02879862048519e-10	2.6081188138878e-07
BP	regulation of biological quality	3722	85	0.000578927543315316	0.0904713070430292
BP	regulation of molecular function	3048	84	6.65550557862831e-07	0.000506173384273278
CC	extracellular membrane-bounded organelle	2233	54	0.00204441473848344	0.190389251727503
CC	transforming growth factor beta ligand-receptor complex	3	1	0.047942952437215	0.776893751993962
CC	extracellular exosome	2144	54	0.000828063114763666	0.108012521898731
BP	glycosylation	243	8	0.0457482508360538	0.776893751993962
BP	enamel mineralization	20	2	0.0412360573253742	0.775632220886841
BP	synaptonemal complex disassembly	2	1	0.032222300463713	0.678840265355564
BP	necrotic cell death	64	4	0.0202845170678338	0.596406625540847
BP	necroptotic process	42	4	0.00471496114712286	0.344796645938318
BP	G1 to G0 transition	20	2	0.0412360573253742	0.775632220886841
MF	flap-structured DNA binding	3	1	0.047942952437215	0.776893751993962
MF	3'-flap-structured DNA binding	1	1	0.0162427340561485	0.517672155853932
BP	hepatocyte differentiation	15	2	0.0240301445249198	0.653482452301036
BP	regulation of hepatocyte differentiation	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of hepatocyte differentiation	1	1	0.0162427340561485	0.517672155853932
BP	trehalose metabolism in response to stress	1	1	0.0162427340561485	0.517672155853932
BP	neutrophil aggregation	2	1	0.032222300463713	0.678840265355564
MF	stearic acid binding	1	1	0.0162427340561485	0.517672155853932
BP	mitochondrion morphogenesis	20	2	0.0412360573253742	0.775632220886841
BP	leukocyte proliferation	328	10	0.0428002599419005	0.776893751993962
BP	regulation of leukocyte proliferation	252	10	0.00849469596332557	0.469285673363768
BP	positive regulation of leukocyte proliferation	157	6	0.0434975563650833	0.776893751993962
BP	negative regulation of mast cell proliferation	3	1	0.047942952437215	0.776893751993962
BP	proteasome regulatory particle assembly	3	1	0.047942952437215	0.776893751993962
MF	type II activin receptor binding	3	1	0.047942952437215	0.776893751993962
BP	cellular macromolecule localization	1667	38	0.02204185291573	0.629420420682472
CC	interleukin-23 complex	2	1	0.032222300463713	0.678840265355564
CC	tertiary granule	164	12	1.62788455172034e-05	0.00629522270034766
BP	bicellular tight junction assembly	69	4	0.0259277371667217	0.678840265355564
MF	growth factor receptor binding	139	6	0.026225280413923	0.678840265355564
BP	cellular response to chemical stimulus	3027	73	0.000332098256014654	0.0612134168527303
BP	response to interleukin-11	2	1	0.032222300463713	0.678840265355564
BP	cellular response to biotic stimulus	256	12	0.00104839867873427	0.124800329748391
BP	cellular response to molecule of bacterial origin	229	11	0.00137935914660023	0.150548689445978
BP	cellular response to lipopolysaccharide	217	11	0.000893542588031213	0.111580354150003
BP	cellular response to arsenic-containing substance	21	2	0.045097625054646	0.776893751993962
BP	cellular response to organic substance	2398	53	0.0130628160546687	0.517672155853932
BP	cellular response to cAMP	53	5	0.00166791731726826	0.167630295479372
BP	cellular response to interleukin-11	1	1	0.0162427340561485	0.517672155853932
BP	cellular response to tumor necrosis factor	226	8	0.0319806991871755	0.678840265355564
BP	cellular response to lipid	580	17	0.0145960002198532	0.517672155853932
BP	cellular response to organonitrogen compound	635	17	0.0314220168487402	0.678840265355564
BP	cellular response to lipid hydroperoxide	1	1	0.0162427340561485	0.517672155853932
BP	cellular response to redox state	2	1	0.032222300463713	0.678840265355564
BP	cellular response to xenobiotic stimulus	167	9	0.00169227946441875	0.167630295479372
BP	granulocyte chemotaxis	127	6	0.0177022394912358	0.550099942062161
BP	regulation of granulocyte chemotaxis	51	4	0.00939398253387369	0.492881050388679
BP	positive regulation of granulocyte chemotaxis	27	3	0.00931592191336352	0.492881050388679
BP	negative regulation of macrophage inflammatory protein 1 alpha production	3	1	0.047942952437215	0.776893751993962
BP	organic substance transport	2380	52	0.01699454327682	0.536303595302801
BP	organic substance metabolic process	11394	219	0.000337930355800428	0.0616817519835405
BP	tumor necrosis factor superfamily cytokine production	186	8	0.0113303070376737	0.517672155853932
BP	potassium ion transmembrane transport	218	9	0.00960502370260212	0.499198680634556
BP	protein-DNA complex subunit organization	220	8	0.027889012348866	0.678840265355564
CC	prominosome	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of transcription involved in G1/S transition of mitotic cell cycle	3	1	0.047942952437215	0.776893751993962
CC	cell periphery	5911	149	1.55241283213524e-09	3.54198511779976e-06
BP	maintenance of mitotic sister chromatid cohesion, centromeric	1	1	0.0162427340561485	0.517672155853932
BP	pronephros morphogenesis	2	1	0.032222300463713	0.678840265355564
BP	mesonephric duct formation	2	1	0.032222300463713	0.678840265355564
BP	positive regulation of secondary heart field cardioblast proliferation	3	1	0.047942952437215	0.776893751993962
BP	tumor necrosis factor (ligand) superfamily member 11 production	3	1	0.047942952437215	0.776893751993962
BP	T-helper 17 cell lineage commitment	13	2	0.01823578537058	0.55749516199645
BP	blood microparticle formation	2	1	0.032222300463713	0.678840265355564
BP	chemokine (C-X-C motif) ligand 2 production	18	2	0.0339166439843462	0.694028833315555
BP	hepatocyte proliferation	22	2	0.0490866901637231	0.783398227259075
BP	epithelial cell proliferation involved in liver morphogenesis	22	2	0.0490866901637231	0.783398227259075
BP	protein localization to membrane	563	18	0.00524279696128887	0.362483804450809
BP	regulation of primary metabolic process	5742	110	0.0277814710135349	0.678840265355564
BP	cardiac muscle cell action potential	76	4	0.0352675614279178	0.705022565569039
BP	cardiac muscle cell contraction	74	4	0.0324254303166472	0.681860477515781
BP	membrane repolarization	51	4	0.00939398253387369	0.492881050388679
BP	membrane repolarization during action potential	29	4	0.00118058678808763	0.133347862163403
BP	membrane repolarization during cardiac muscle cell action potential	24	3	0.00668153216589648	0.416874186588208
BP	atrial cardiac muscle cell action potential	19	2	0.0375072598331687	0.733303890620032
BP	cell-cell signaling involved in cardiac conduction	34	4	0.00216271005198603	0.192751533383255
BP	atrial cardiac muscle cell to AV node cell signaling	19	2	0.0375072598331687	0.733303890620032
MF	voltage-gated potassium channel activity involved in SA node cell action potential depolarization	1	1	0.0162427340561485	0.517672155853932
BP	cell communication involved in cardiac conduction	58	4	0.0146033085555975	0.517672155853932
BP	atrial cardiac muscle cell to AV node cell communication	19	2	0.0375072598331687	0.733303890620032
BP	regulation of heart rate by cardiac conduction	38	3	0.023578042067882	0.653482452301036
BP	regulation of neutrophil chemotaxis	33	4	0.00193275399230419	0.184509268152353
BP	positive regulation of neutrophil chemotaxis	24	3	0.00668153216589648	0.416874186588208
BP	regulation of release of cytochrome c from mitochondria	46	5	0.000874030536127257	0.111407154817204
BP	positive regulation of release of cytochrome c from mitochondria	26	4	0.000772184546026179	0.106066765031071
BP	negative regulation of release of cytochrome c from mitochondria	20	2	0.0412360573253742	0.775632220886841
BP	regulation of protein glycosylation in Golgi	3	1	0.047942952437215	0.776893751993962
BP	negative regulation of protein glycosylation in Golgi	2	1	0.032222300463713	0.678840265355564
BP	negative regulation of oxidative phosphorylation	9	2	0.00878486503517072	0.474965593939467
